1.0487,-0.47598,1.9126
1.0681,-0.38462,1.9459
1.0876,-0.36694,1.9866
1.1098,-0.37433,2.0212
1.1315,-0.46132,2.0553
1.1519,-0.61039,2.0823
1.1684,-0.65605,2.096
1.1802,-0.7059,2.1116
1.1912,-0.69271,2.1208
1.2013,-0.79092,2.1342
1.2122,-0.66738,2.1307
1.2209,-0.63974,2.1386
1.2331,-0.57056,2.1392
1.2458,-0.59795,2.1453
1.2603,-0.65887,2.1464
1.2736,-0.65202,2.1414
1.2852,-0.6302,2.1381
1.2971,-0.7677,2.1415
1.3096,-1.0581,2.1398
1.3189,-1.4293,2.1299
1.3232,-2.0723,2.1182
1.3236,-2.3891,2.0956
1.3201,-2.726,2.0771
1.3165,-3.1274,2.0564
1.3128,-3.6439+3.1416i,2.0381
1.309,-5.6028+3.1416i,2.0034
1.3027,-3.3418,1.9752
1.2984,-2.9952,1.9502
1.2965,-2.2143,1.9176
1.2954,-2.4193,1.899
1.2972,-2.263,1.8672
1.298,-2.0308,1.8398
1.2996,-1.8128,1.8153
1.3025,-1.9408,1.7996
1.3069,-1.8302,1.7749
1.3101,-1.889,1.7615
1.3141,-2.1595,1.7502
1.3177,-2.8421,1.74
1.3196,-2.1855,1.7153
1.3191,-2.1845,1.7171
1.3216,-2.0716,1.7108
1.3239,-2.3765,1.7147
1.3268,-2.3945,1.7092
1.328,-3.0642+3.1416i,1.7267
1.3293,-2.1294+3.1416i,1.7145
1.3244,-1.7404+3.1416i,1.7103
1.317,-1.5978+3.1416i,1.7026
1.3078,-1.7309+3.1416i,1.6907
1.2981,-1.9543+3.1416i,1.6835
1.2901,-5.4298,1.662
1.2839,-2.8529,1.6705
1.2845,-2.4498,1.6674
1.2868,-3.2011,1.6713
1.2897,-3.727,1.6604
1.29,-3.8869+3.1416i,1.6591
1.2894,-5.2675+3.1416i,1.6458
1.2869,-2.6083,1.6351
1.2853,-1.9016,1.6369
1.2875,-1.8018,1.648
1.2928,-2.1915,1.6599
1.2982,-1.6617,1.6452
1.3005,-1.0621,1.6455
1.3065,-0.85022,1.672
1.3191,-0.86254,1.7008
1.3342,-0.69666,1.7095
1.3476,-0.6671,1.7431
1.3635,-0.66878,1.7726
1.3789,-0.54351,1.7952
1.3933,-0.59438,1.8416
1.4099,-0.78642,1.8827
1.4243,-0.75258,1.9036
1.434,-0.63528,1.9352
1.4445,-0.5377,1.9723
1.4571,-0.42009,2.0069
1.4713,-0.26335,2.0403
1.4875,-0.12265,2.0783
1.507,-0.09903,2.1258
1.5295,-0.024403,2.1601
1.5511,0.023658,2.2018
1.5738,0.018904,2.2458
1.5968,-0.053332,2.2894
1.6182,-0.021697,2.3191
1.6361,-0.021851,2.3582
1.6546,-0.0061528,2.3926
1.6723,-0.048128,2.4299
1.69,-0.18166,2.4653
1.7058,-0.2055,2.4859
1.7175,-0.20555,2.5092
1.7288,-0.089253,2.5256
1.7403,0.015845,2.547
1.7547,0.12333,2.567
1.7717,0.098384,2.5949
1.7912,0.0041076,2.6164
1.8087,-0.16051,2.6338
1.8228,-0.18393,2.6384
1.8326,0.056601,2.6367
1.8424,0.17569,2.6542
1.8586,0.14417,2.6756
1.8776,0.17817,2.6835
1.8946,0.084591,2.7021
1.912,-0.10362,2.7151
1.9261,-0.11571,2.7136
1.9354,-0.21122,2.7233
1.9451,-0.21447,2.7242
1.9531,-0.063855,2.7221
1.9615,0.016773,2.7295
1.9732,0.11607,2.7335
1.9866,-0.013669,2.7502
2.0019,-0.011772,2.7475
2.0134,0.17975,2.7429
2.0249,0.27419,2.7549
2.0411,0.16588,2.775
2.0591,0.090623,2.78
2.0733,0.0038261,2.7876
2.0853,0.013236,2.7905
2.0954,0.064237,2.7969
2.106,0.12556,2.8053
2.1177,0.11166,2.8185
2.1306,0.043785,2.8301
2.1428,-0.046827,2.8391
2.1533,0.030105,2.84
2.162,-0.16233,2.8589
2.1723,-0.25843,2.8603
2.179,-0.22785,2.8612
2.1846,-0.29367,2.8688
2.1911,-0.21944,2.8676
2.1967,-0.18455,2.872
2.2037,-0.30224,2.8791
2.2112,-0.30133,2.8759
2.2168,-0.32337,2.877
2.2227,-0.38098,2.8775
2.2284,-0.51556,2.8778
2.2335,-0.51798,2.8718
2.2371,-0.95423,2.8769
2.2411,-1.2441,2.8661
2.2414,-1.4959,2.8577
2.2406,-2.0642,2.8503
2.2393,-1.5147,2.832
2.2368,-1.599,2.8265
2.2365,-1.2017,2.8097
2.2361,-0.70598,2.7948
2.2377,-0.56754,2.7907
2.2427,-0.43586,2.7814
2.2487,-0.25392,2.7721
2.2556,-0.18773,2.7711
2.2646,-0.066209,2.7663
2.2739,-0.18862,2.7766
2.2846,-0.038312,2.7675
2.2929,-0.093893,2.7825
2.3033,-0.38901,2.797
2.3124,-0.18575,2.7874
2.3173,-0.071346,2.8024
2.3251,0.074134,2.8144
2.3344,0.11552,2.8348
2.3456,0.035579,2.8568
2.357,-0.49195,2.8858
2.3663,-0.49326,2.8814
2.3686,-0.43595,2.8954
2.3717,-0.35455,2.9091
2.3756,-0.16882,2.9196
2.3805,-0.2958,2.9424
2.3876,-0.42738,2.9525
2.3928,-0.1658,2.9517
2.3965,0.0571,2.9627
2.4034,-0.01913,2.9846
2.4132,-0.42453,3.0019
2.4212,-0.69991,3.0012
2.4239,-0.62225,2.9993
2.4248,-0.2765,2.9982
2.4269,-0.10313,3.0069
2.4325,-0.2022,3.02
2.44,-0.1402,3.0186
2.4458,-0.29685,3.0286
2.4523,-0.53282,3.0316
2.4568,-0.73845,3.0307
2.4591,-1.1971,3.0327
2.4602,-1.343,3.0258
2.4592,-1.7526,3.0244
2.4581,-1.7973,3.0165
2.4562,-1.8393,3.0103
2.4546,-1.8503,3.0026
2.4532,-1.9641,2.9943
2.452,-0.94128,2.9754
2.4508,-0.46527,2.9686
2.4534,-0.27616,2.9661
2.4592,-0.50687,2.9706
2.4663,-1.133,2.9677
2.4705,-3.2811+3.1416i,2.9623
2.4707,-1.1,2.9267
2.4662,-0.35613,2.9254
2.4681,-0.079409,2.9307
2.475,-0.12187,2.9415
2.4844,-0.32194,2.9468
2.4924,-0.21095,2.9396
2.4976,0.14863,2.9365
2.5041,0.056673,2.9644
2.5153,-0.0041023,2.9723
2.5242,0.021229,2.981
2.5318,-0.27576,3.0048
2.5397,-0.12157,3.0034
2.5438,-0.057974,3.0219
2.5499,0.31687,3.0257
2.5566,0.42056,3.0557
2.5687,0.5304,3.0749
2.5819,0.47395,3.1052
2.5964,0.41102,3.1261
2.6088,0.27545,3.15
2.6194,0.3296,3.1626
2.6273,0.55084,3.1772
2.6363,0.592,3.2095
2.6494,0.67691,3.2304
2.6625,0.68029,3.2587
2.6769,0.71349,3.2806
2.6905,0.85393,3.2986
2.7044,0.92547,3.3285
2.7212,0.87667,3.3622
2.739,0.7931,3.3886
2.7544,0.76285,3.4092
2.7671,0.75468,3.4313
2.779,0.683,3.4565
2.7906,0.70076,3.4727
2.8005,0.85805,3.4859
2.8108,0.90012,3.5115
2.8245,0.90413,3.5325
2.8386,0.68266,3.5599
2.8522,0.49718,3.5698
2.8605,0.21449,3.5817
2.8659,0.060045,3.5842
2.8679,0.17569,3.5829
2.8691,0.50601,3.5799
2.8723,0.8255,3.581
2.8803,0.90444,3.595
2.8939,0.88878,3.604
2.9082,0.95344,3.6044
2.9213,1.0134,3.6102
2.9354,1.094,3.6161
2.9503,1.1784,3.6249
2.9667,1.0757,3.6469
2.9847,1.081,3.6513
2.999,1.0761,3.6644
3.0131,1.0045,3.6812
3.0268,0.91072,3.6949
3.0385,1.029,3.6981
3.0483,1.0002,3.72
3.0607,0.86056,3.7381
3.0722,0.85136,3.7444
3.0806,1.0927,3.7459
3.0891,1.1802,3.7671
3.1027,1.2409,3.7832
3.1177,1.1786,3.8048
3.1334,1.3091,3.8089
3.1468,1.3653,3.8299
3.1632,1.4268,3.8474
3.1803,1.372,3.8733
3.1984,1.423,3.8854
3.2141,1.4744,3.9055
3.2307,1.4015,3.9338
3.2482,1.381,3.9502
3.2628,1.3397,3.9708
3.2767,1.344,3.9873
3.2893,1.3317,4.0066
3.302,1.3181,4.0241
3.3141,1.2141,4.0442
3.3258,1.1478,4.056
3.3351,1.2279,4.0624
3.3433,1.4393,4.0684
3.3533,1.4019,4.0934
3.368,1.5948,4.0932
3.381,1.7616,4.1079
3.3987,1.818,4.1315
3.4204,1.8067,4.1539
3.4424,1.7417,4.1751
3.4628,1.7729,4.1868
3.48,1.728,4.2108
3.4979,1.6714,4.2301
3.5138,1.7261,4.2424
3.5279,1.7822,4.262
3.5434,1.8693,4.2803
3.5601,1.9328,4.3031
3.5788,1.923,4.3299
3.5986,1.8769,4.3535
3.6172,1.9177,4.369
3.6335,1.8794,4.3949
3.6508,1.9554,4.4085
3.6663,2.0362,4.4294
3.6839,2.0795,4.4538
3.7033,2.0891,4.4783
3.7232,2.1113,4.4995
3.7425,2.3313,4.5083
3.7618,2.3877,4.547
3.7884,2.3103,4.5851
3.8154,2.3849,4.5999
3.8376,2.4379,4.63
3.8617,2.4134,4.6657
3.8868,2.5435,4.6834
3.9096,2.6089,4.7209
3.9367,2.6399,4.7578
3.9652,2.6035,4.7977
3.9932,2.5214,4.8336
4.0179,2.3656,4.8676
4.0383,2.2666,4.8897
4.0528,2.1383,4.9138
4.0649,2.1541,4.9268
4.074,2.1333,4.9458
4.0843,2.2805,4.953
4.0944,2.4338,4.966
4.1086,2.4797,4.9858
4.1268,2.4551,5.003
4.1456,2.5066,5.0102
4.1627,2.4179,5.0291
4.1809,2.4143,5.0333
4.1957,2.3356,5.0451
4.2103,2.2466,5.0513
4.2227,2.1218,5.0565
4.233,2.1232,5.0534
4.241,2.0179,5.0582
4.2496,1.8095,5.0594
4.2565,1.8036,5.0489
4.2604,1.727,5.0454
4.265,1.7527,5.0355
4.2691,1.6929,5.0295
4.274,1.7089,5.0178
4.2784,1.0979,5.019
4.2833,0.94247,4.994
4.2825,1.4727,4.9682
4.2817,1.8039,4.9554
4.2859,2.0179,4.945
4.294,2.0391,4.9414
4.305,2.0542,4.9323
4.3156,2.0812,4.9243
4.3261,2.0991,4.9195
4.3368,1.9963,4.9213
4.3474,1.9141,4.9181
4.3561,1.8793,4.9162
4.3635,1.8203,4.9187
4.3705,1.9735,4.9146
4.3769,2.3577,4.9097
4.3855,2.3523,4.9397
4.4011,2.3749,4.9495
4.4152,2.2395,4.971
4.4291,2.3619,4.9723
4.4396,2.5617,4.9859
4.4525,2.4931,5.0232
4.4695,2.6605,5.0302
4.4837,2.6416,5.0674
4.5017,2.6698,5.0898
4.518,2.785,5.1115
4.5343,2.8489,5.1449
4.5532,3.0361,5.167
4.5729,3.2542,5.1986
4.5978,3.3337,5.2526
4.6295,3.2679,5.3099
4.6621,3.2248,5.3489
4.6889,3.1637,5.3921
4.7125,3.1011,5.4331
4.7328,3.0102,5.4741
4.7504,3.0001,5.5058
4.7649,3.1673,5.5305
4.7792,3.1848,5.5753
4.7988,3.1768,5.6099
4.8179,3.2543,5.6352
4.8359,3.3551,5.6634
4.8558,3.4129,5.6961
4.8785,3.4832,5.7246
4.9021,3.5451,5.7548
4.9272,3.5356,5.7898
4.9534,3.5441,5.817
4.9776,3.5181,5.847
5.001,3.4403,5.8762
5.0224,3.4414,5.8947
5.0403,3.4364,5.9175
5.0581,3.4106,5.9396
5.0754,3.4099,5.9571
5.0916,3.4668,5.9714
5.1077,3.499,5.9898
5.1253,3.5069,6.0073
5.1436,3.5105,6.0225
5.1615,3.496,6.0374
5.179,3.4109,6.0535
5.1956,3.4222,6.0586
5.2093,3.5175,6.0639
5.2235,3.4912,6.0806
5.2404,3.6039,6.0823
5.2561,3.6099,6.0989
5.2749,3.5723,6.1116
5.2931,3.4637,6.1242
5.3096,3.326,6.132
5.3226,3.1481,6.1376
5.3323,3.112,6.1346
5.3389,3.2809,6.1291
5.3456,3.3793,6.1342
5.3562,3.4765,6.1371
5.3689,3.6044,6.1392
5.3836,3.4107,6.1609
5.4011,3.2889,6.1584
5.4127,3.2717,6.1555
5.4217,3.3417,6.1541
5.4308,3.2096,6.1648
5.4416,3.0083,6.1669
5.4497,3.057,6.1579
5.4547,3.0683,6.1588
5.4611,3.158,6.1556
5.4679,3.057,6.1616
5.4763,2.7257,6.1649
5.4829,2.7701,6.1503
5.4855,3.0283,6.1409
5.4892,3.3333,6.1353
5.4966,3.2432,6.1507
5.5089,3.0052,6.1535
5.5187,2.6031,6.1522
5.5245,2.4558,6.1404
5.5261,2.2912,6.1363
5.5272,2.6925,6.1215
5.5277,2.521,6.1297
5.5321,1.855,6.1295
5.5348,1.7909,6.1126
5.5335,2.4191,6.0967
5.5327,2.4325,6.0992
5.5359,2.068,6.0976
5.539,1.965,6.0844
5.5396,0.87148,6.0821
5.5401,0.74019,6.0641
5.5377,1.8538,6.047
5.5356,2.3013,6.0402
5.5368,1.7489,6.0455
5.5403,1.2501,6.0316
5.5406,1.1301,6.0189
5.5396,2.3759,5.9968
5.5387,2.8876,5.9942
5.5432,3.0534,5.9997
5.5519,3.319,5.9946
5.5619,3.293,6.0125
5.5753,3.2621,6.0186
5.5871,3.4618,6.0174
5.5977,3.701,6.0299
5.6115,3.8542,6.0563
5.6299,3.9561,6.0863
5.651,3.9633,6.125
5.6734,4.0364,6.1535
5.6944,4.0225,6.1995
5.7164,4.0803,6.2342
5.7366,4.1421,6.2779
5.7576,4.2571,6.3196
5.7794,4.2888,6.3756
5.8041,4.3547,6.4215
5.8282,4.4374,6.4703
5.8534,4.4302,6.5296
5.8802,4.4496,6.577
5.9049,4.5563,6.6192
5.929,4.6084,6.6746
5.9562,4.6189,6.7281
5.9838,4.6527,6.7743
6.0102,4.6553,6.824
6.0365,4.6836,6.8671
6.0614,4.6889,6.9125
6.0863,4.6905,6.9541
6.1102,4.7155,6.9913
6.1331,4.7945,7.0246
6.1561,4.8396,7.0636
6.1815,4.929,7.0958
6.2075,4.8481,7.1438
6.2362,4.7774,7.1737
6.2594,4.7508,7.1981
6.279,4.6728,7.2256
6.2973,4.5318,7.249
6.3127,4.5113,7.259
6.324,4.5391,7.2699
6.3353,4.5534,7.2814
6.3479,4.5667,7.2901
6.361,4.4683,7.3013
6.3744,4.347,7.3044
6.3851,4.2529,7.3021
6.3933,4.0942,7.2997
6.4001,4.0424,7.2889
6.4046,4.2958,7.2701
6.4091,4.288,7.2698
6.419,4.3172,7.2585
6.4285,4.1607,7.2544
6.4386,4.233,7.2339
6.4457,4.0967,7.2289
6.4546,4.0387,7.2127
6.4611,3.8864,7.2015
6.4672,3.8992,7.1826
6.4715,3.8945,7.1694
6.4766,3.8754,7.1565
6.4819,4.3005,7.1295
6.4872,4.3384,7.135
6.4994,4.331,7.13
6.5115,4.6007,7.1117
6.5229,4.5722,7.1285
6.5399,4.6072,7.1273
6.5551,4.512,7.1404
6.5704,4.5882,7.1388
6.583,4.657,7.1515
6.597,4.7499,7.1655
6.6123,4.7687,7.189
6.6292,4.8079,7.2085
6.6458,4.9502,7.2252
6.6626,4.8321,7.27
6.6828,4.6427,7.2974
6.6984,4.6385,7.3113
6.7089,4.6008,7.3383
6.7196,4.5891,7.3612
6.7296,4.4367,7.3895
6.7393,4.2861,7.4077
6.7462,4.216,7.4212
6.751,4.1204,7.4357
6.7553,3.971,7.4474
6.7588,3.8857,7.453
6.7609,3.6794,7.4591
6.7626,4.0155,7.4499
6.7629,3.9539,7.4582
6.7669,4.3048,7.4456
6.7702,4.3632,7.4516
6.7779,4.1419,7.4566
6.786,3.9201,7.4495
6.7907,4.0735,7.4342
6.7933,4.3339,7.4251
6.7979,4.4466,7.4248
6.806,4.5264,7.4224
6.8154,4.6352,7.4191
6.8257,4.4874,7.4296
6.8375,4.3457,7.4276
6.8461,3.9434,7.433
6.8525,3.6889,7.4253
6.8546,3.9662,7.4143
6.8553,4.2636,7.4137
6.859,4.7047,7.4082
6.866,4.857,7.4252
6.8797,4.6781,7.4497
6.8953,4.8189,7.4411
6.9061,5.006,7.4503
6.9194,5.0256,7.476
6.9364,5.0629,7.4924
6.9527,5.1549,7.5093
6.9691,5.2291,7.5343
6.9872,5.318,7.5599
7.0064,5.3513,7.5938
7.0271,5.3716,7.6263
7.0476,5.3975,7.659
7.0677,5.3631,7.6977
7.0875,5.4686,7.7225
7.1053,5.5186,7.7634
7.1258,5.592,7.7991
7.1469,5.5723,7.8441
7.1694,5.4996,7.884
7.1899,5.4765,7.9149
7.2071,5.462,7.9474
7.2231,5.5594,7.9724
7.2384,5.6425,8.0047
7.2564,5.7096,8.0368
7.2764,5.6366,8.0761
7.2976,5.5331,8.1041
7.3152,5.51,8.1231
7.3291,5.4743,8.1454
7.3424,5.5709,8.1583
7.3548,5.7009,8.1753
7.3699,5.695,8.2022
7.3885,5.7441,8.2167
7.4059,5.8431,8.2309
7.4242,5.8837,8.2528
7.4452,5.9826,8.2674
7.4664,6.0618,8.2889
7.4903,6.0862,8.315
7.516,6.1286,8.3365
7.541,6.1406,8.3629
7.5665,6.1081,8.391
7.5911,6.1057,8.4131
7.6133,6.0971,8.4382
7.6346,6.0617,8.4643
7.6549,6.1544,8.4797
7.6734,6.1918,8.5084
7.6949,6.3492,8.5251
7.7169,6.3758,8.5631
7.7443,6.4035,8.5917
7.771,6.4824,8.6166
7.7974,6.6259,8.6419
7.8257,6.677,8.685
7.8593,6.6498,8.7286
7.893,6.6661,8.7604
7.9229,6.5971,8.8032
7.9518,6.5463,8.8353
7.9762,6.5351,8.8645
7.9976,6.6089,8.8898
8.0183,6.7025,8.9197
8.0416,6.7237,8.9571
8.0679,6.7665,8.9867
8.0938,6.752,9.0216
8.1202,6.7672,9.0484
8.1446,6.8566,9.0711
8.1687,6.8805,9.1048
8.1958,6.8575,9.1367
8.2225,6.8035,9.1651
8.2468,6.8062,9.1852
8.2679,6.8661,9.2044
8.2888,6.9821,9.2235
8.3116,7.0063,9.2545
8.3385,7.0036,9.2808
8.365,6.9466,9.3076
8.3899,6.9949,9.3215
8.4114,6.988,9.3464
8.4344,6.9365,9.3693
8.4563,7.0271,9.3788
8.4756,7.0837,9.4001
8.4981,7.1224,9.4213
8.522,7.0575,9.4482
8.5465,7.0361,9.4631
8.5672,7.0392,9.4783
8.5866,6.946,9.4997
8.6058,6.8703,9.5117
8.6214,6.7868,9.5227
8.6348,6.7817,9.5276
8.6462,6.6666,9.5393
8.658,6.709,9.537
8.6671,6.8628,9.5354
8.6778,6.8654,9.5464
8.6926,6.8378,9.5509
8.7071,6.8444,9.5512
8.7204,6.9237,9.5494
8.7338,6.9684,9.5536
8.7492,6.9908,9.558
8.7654,6.9345,9.5658
8.7817,6.8686,9.5691
8.796,6.8821,9.5681
8.8085,7.0187,9.5659
8.8214,7.0942,9.5755
8.8378,7.0078,9.5927
8.8557,6.9973,9.5957
8.8704,6.9752,9.6045
8.8846,6.937,9.614
8.8981,6.897,9.6227
8.9104,6.7862,9.6342
8.9218,6.7079,9.6398
8.9309,6.583,9.6476
8.9387,6.4955,9.6508
8.9448,6.5033,9.6515
8.9499,6.5536,9.6532
8.9556,6.5545,9.657
8.9624,6.5438,9.6585
8.9692,6.5564,9.6581
8.9758,6.638,9.6558
8.9827,6.834,9.6516
8.991,6.9623,9.6558
9.0026,6.9707,9.6648
9.0163,7.0292,9.6664
9.0294,7.0223,9.6757
9.0433,6.8175,9.6908
9.0564,6.3518,9.7009
9.065,5.6204,9.7006
9.0672,5.2393,9.6912
9.0645,4.9486,9.6884
9.0614,4.5366,9.685
9.0584,4.8837,9.6753
9.0551,4.7503,9.6704
9.0531,4.3489,9.6614
9.0511,5.1609,9.6434
9.0487,5.8135,9.6288
9.0485,6.548,9.6087
9.0516,6.771,9.611
9.0616,6.8458,9.6103
9.0739,6.7972,9.6115
9.0865,6.7585,9.6085
9.0974,6.7549,9.6075
9.1073,6.5,9.6195
9.1168,6.391,9.6164
9.1225,6.5657,9.6138
9.1272,6.587,9.6277
9.1344,6.7284,9.633
9.1416,6.9493,9.6412
9.1507,7.1621,9.6554
9.163,7.3178,9.6761
9.179,7.1783,9.7155
9.1976,7.081,9.7315
9.2113,7.1754,9.7432
9.2225,7.2775,9.7677
9.2356,7.3383,9.7966
9.2505,7.4198,9.8229
9.2662,7.5559,9.8484
9.2831,7.6266,9.8846
9.303,7.6086,9.9236
9.3238,7.6011,9.9551
9.3426,7.5973,9.9875
9.3604,7.6798,10.015
9.3773,7.7508,10.05
9.3961,7.8225,10.084
9.4162,7.8647,10.121
9.4377,7.8622,10.159
9.4594,7.8708,10.192
9.4798,7.894,10.224
9.4995,7.8094,10.264
9.5193,7.7963,10.289
9.5355,7.8675,10.312
9.551,7.8883,10.343
9.5685,8.004,10.364
9.586,8.0753,10.394
9.6067,8.0678,10.426
9.6289,8.0468,10.452
9.6495,8.0119,10.477
9.6686,8.0086,10.497
9.6858,8.0539,10.516
9.7026,8.0412,10.54
9.7206,8.0599,10.557
9.7375,8.1763,10.57
9.7547,8.2617,10.591
9.7753,8.3261,10.613
9.7979,8.2848,10.642
9.8218,8.2176,10.663
9.8428,8.1942,10.679
9.8606,8.1661,10.696
9.8774,8.0115,10.719
9.8932,7.7823,10.733
9.9044,7.8027,10.732
9.9109,7.7233,10.743
9.9187,7.9224,10.738
9.9254,7.7393,10.758
9.9369,7.7055,10.754
9.9442,7.6821,10.753
9.9513,7.5539,10.754
9.9583,7.5528,10.746
9.9634,7.4126,10.744
9.9691,7.4944,10.73
9.9731,7.5238,10.723
9.9787,7.2199,10.722
9.9849,6.1447,10.715
9.9874,4.5463,10.69
9.9835,5.9322,10.661
9.978,6.3915,10.643
9.9759,6.5907,10.626
9.976,6.9093,10.604
9.9773,6.5643,10.595
9.9808,6.9509,10.563
9.9818,6.8407,10.554
9.9858,6.843,10.534
9.9888,6.7777,10.519
9.9919,6.8663,10.501
9.9946,6.1727,10.499
9.9981,6.7454,10.468
9.9978,7.1313,10.46
10.001,7.6383,10.446
10.007,7.9575,10.448
10.019,8.0632,10.464
10.036,8.0163,10.482
10.054,7.8152,10.501
10.069,7.7708,10.506
10.079,7.8355,10.52
10.089,8.0269,10.536
10.099,8.0286,10.573
10.113,8.1474,10.593
10.127,8.2268,10.625
10.142,8.2136,10.663
10.158,8.3087,10.688
10.173,8.3902,10.723
10.19,8.4233,10.762
10.208,8.5938,10.788
10.226,8.7037,10.831
10.248,8.7459,10.877
10.272,8.7879,10.919
10.297,8.8178,10.962
10.321,8.8486,11.004
10.344,8.8957,11.046
10.368,8.8856,11.093
10.392,8.8407,11.137
10.414,8.8566,11.172
10.434,8.9866,11.203
10.454,9.0177,11.25
10.477,8.9707,11.293
10.501,8.938,11.327
10.522,8.8936,11.359
10.54,8.8538,11.388
10.557,8.8744,11.411
10.572,8.87,11.437
10.588,8.8168,11.461
10.603,8.7513,11.48
10.616,8.59,11.498
10.628,8.4143,11.508
10.636,8.1255,11.515
10.641,7.895,11.512
10.642,7.5198,11.509
10.642,7.0698,11.498
10.639,6.6996,11.482
10.635,3.8516,11.466
10.631,5.2523+3.1416i,11.439
10.624,3.4482+3.1416i,11.409
10.617,6.1787+3.1416i,11.385
10.612,2.4663+3.1416i,11.344
10.606,6.5511+3.1416i,11.32
10.602,7.0454+3.1416i,11.279
10.596,7.6209+3.1416i,11.243
10.589,7.7911+3.1416i,11.194
10.578,8.031+3.1416i,11.152
10.567,8.1285+3.1416i,11.1
10.554,8.1941+3.1416i,11.049
10.54,8.2996+3.1416i,10.999
10.526,8.4953+3.1416i,10.951
10.51,8.4197+3.1416i,10.878
10.491,8.0145+3.1416i,10.807
10.475,7.0248+3.1416i,10.75
10.466,6.2476+3.1416i,10.723
10.465,5.3171+3.1416i,10.68
10.466,5.1052+3.1416i,10.642
10.468,4.2806,10.602
10.47,3.9972+3.1416i,10.581
10.472,6.626+3.1416i,10.57
10.473,6.5352+3.1416i,10.539
10.47,6.754+3.1416i,10.539
10.468,7.2555+3.1416i,10.545
10.465,3.4767+3.1416i,10.511
10.46,6.6649,10.54
10.461,7.3908,10.557
10.466,7.9436,10.574
10.474,7.9142,10.626
10.486,8.0697,10.645
10.497,8.2753,10.679
10.509,8.4209,10.724
10.523,8.5457,10.77
10.539,8.5927,10.825
10.556,8.726,10.87
10.573,8.7476,10.934
10.592,8.735,10.991
10.61,8.8395,11.037
10.627,9.037,11.086
10.646,9.107,11.155
10.669,9.1269,11.217
10.694,9.1851,11.271
10.717,9.2914,11.323
10.74,9.3984,11.38
10.766,9.4638,11.442
10.795,9.4675,11.505
10.825,9.5127,11.556
10.852,9.5352,11.613
10.88,9.6205,11.66
10.907,9.5879,11.723
10.936,9.5886,11.769
